Dataset,Familia,Combinacion,n_rows,MAE,RMSE,DTW,SNR,LSD,COHERENCE_MEAN
bci_iv2a_real_s3,Baseline,bci_iv2a_real_s3 | aew | ica,120,0.1650436685508916,0.4542469249479733,2.6779127154082434,7.004903364573793,2.415039911546592,0.891837390710478
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | knng | rbfi_tps,120,0.0487045762285587,0.1527390066516417,1.0639172575589253,18.13469060698517,2.211776188445698,0.9764407893612284
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | knng | spherical_spline,120,0.0613099715560857,0.2023517802611391,1.2803474930853114,16.607742495639354,2.251965015973996,0.962580129817512
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | nnk | ica,60,0.1716609118477064,0.454480457860308,2.603264425538551,6.967845817378318,2.4835181576932137,0.8404610195304444
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | nnk | linear,60,0.0866388309272774,0.2504898994695908,1.748283752413423,12.902942337206849,2.32485790059185,0.9383015381383024
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | nnk | rbfi_tps,60,0.0487045762285587,0.1527390066516417,1.0639172575589253,18.13469060698517,2.211776188445698,0.9764407893612284
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | nnk | spherical_spline,60,0.0613099715560857,0.2023517802611391,1.2803474930853114,16.607742495639354,2.251965015973996,0.962580129817512
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | vknng | ica,90,0.1716609118477064,0.454480457860308,2.603264425538551,6.967845817378318,2.4835181576932137,0.8404610195304444
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | vknng | linear,90,0.0866388309272774,0.2504898994695908,1.748283752413423,12.902942337206849,2.32485790059185,0.9383015381383024
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | vknng | rbfi_tps,90,0.0487045762285587,0.1527390066516417,1.0639172575589253,18.13469060698517,2.211776188445698,0.9764407893612284
physionet_eegmmidb_real,Baseline,physionet_eegmmidb_real | vknng | spherical_spline,90,0.0613099715560857,0.2023517802611391,1.2803474930853114,16.607742495639354,2.251965015973996,0.962580129817512
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | aew | bgsrp,60,0.0846151708013163,0.2986752005510247,1.9877096721578056,13.374191765302864,2.3228269284969896,0.9367718262984828
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | aew | idw,60,0.0602713324530025,0.1750142006672548,1.239617012653693,16.125288013033696,2.249041808043433,0.9682896504230016
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | aew | sobolev,60,0.5008749800929466,0.6393118249315969,4.388841416861653,3.901623738900635,2.4153553409465367,0.8378083422007704
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | aew | tikhonov,60,0.0575015360710559,0.1727112567620163,1.214770282718863,16.343407614532193,2.258994065608846,0.9689109440463068
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | epsilon_ball | bgsrp,60,0.0834111563575234,0.2349768976220254,1.6297295353947876,13.178150235542205,2.318161162126706,0.9440211068497174
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | epsilon_ball | idw,60,0.0602713324530025,0.1750142006672548,1.239617012653693,16.125288013033696,2.249041808043433,0.9682896504230016
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | epsilon_ball | sobolev,60,0.5658683176936937,0.6943885564126334,5.4762456672094,3.192951791764596,2.447486032909604,0.75851674749886
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | epsilon_ball | tikhonov,60,0.2982910712240964,0.3918856030756522,2.8676382243471994,8.632806716442014,2.2472897537662413,0.8496793570672777
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | kalofolias | bgsrp,60,0.086236460008387,0.2411661939444211,1.6544886270854846,12.936207328445908,2.3086707053000453,0.9414235033252836
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | kalofolias | idw,60,0.0602713324530025,0.1750142006672548,1.239617012653693,16.125288013033696,2.249041808043433,0.9682896504230016
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | kalofolias | sobolev,60,0.5783472453774525,0.7088934596635874,5.600642139812873,3.009440432244551,2.4476993407477807,0.7572599181992938
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | kalofolias | tikhonov,60,0.3869705381525353,0.4999041401345174,3.4601010222861976,6.512935097186436,2.279020654343827,0.7574039415860346
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | knn__k3 | bgsrp,30,0.0627062002025745,0.1839037263141911,1.2548768696781183,16.001521545889272,2.263577547878385,0.968081137680892
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | knn__k3 | idw,30,0.0602713324530025,0.1750142006672548,1.239617012653693,16.125288013033696,2.249041808043433,0.9682896504230016
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | knn__k3 | sobolev,30,0.5239524961682294,0.6396051481251098,5.077512837612942,3.900875473288366,2.422069858648983,0.9004153242468549
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | knn__k3 | tikhonov,30,0.1055521571993213,0.1830878429823147,1.356455719367691,15.82424107393274,2.2300873921009763,0.9690132280385708
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | knn__k5 | bgsrp,30,0.0555545911505191,0.1607438941970227,1.1604163710213988,16.846180598692353,2.2433012155873557,0.972875823651314
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | knn__k5 | idw,30,0.0602713324530025,0.1750142006672548,1.239617012653693,16.125288013033696,2.249041808043433,0.9682896504230016
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | knn__k5 | sobolev,30,0.5441279805199791,0.6658286064391958,5.301403654587691,3.5534471352290367,2.3955890693963653,0.8452544363151125
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | knn__k5 | tikhonov,30,0.1315839487322623,0.2019681264616138,1.518343806939403,14.780888371603355,2.2246533386030287,0.9620800971836252
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | knn__k7 | bgsrp,30,0.0598505748474014,0.1710325428149046,1.2230621494003164,16.26639340645996,2.26682475163223,0.9702588914567434
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | knn__k7 | idw,30,0.0602713324530025,0.1750142006672548,1.239617012653693,16.125288013033696,2.249041808043433,0.9682896504230016
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | knn__k7 | sobolev,30,0.5555500789499553,0.6807360978743152,5.395606737979729,3.3630245649237964,2.427820110908877,0.801912109598755
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | knn__k7 | tikhonov,30,0.1652939861770287,0.2376643099773655,1.7839339629810362,13.25200191644594,2.2245314814006205,0.9481920614230392
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | knn__k9 | bgsrp,30,0.062962123954338,0.1803362037865759,1.2751236698032884,15.772673616218128,2.2737363157896167,0.9664490548421484
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | knn__k9 | idw,30,0.0602713324530025,0.1750142006672548,1.239617012653693,16.125288013033696,2.249041808043433,0.9682896504230016
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | knn__k9 | sobolev,30,0.5605793680214659,0.687401854668061,5.437212156993521,3.279514371289908,2.4352777959698404,0.7812219696627962
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | knn__k9 | tikhonov,30,0.1916163904083983,0.2660382872708327,2.010521986136434,12.176156475362992,2.228052086461106,0.933902715430968
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | knng | bgsrp,120,0.0599151880779985,0.17685303206596503,1.2322848475184962,16.16572184105133,2.26306050092949,0.968229470361472
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | knng | idw,120,0.0602713324530025,0.1750142006672548,1.239617012653693,16.125288013033696,2.249041808043433,0.9682896504230016
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | knng | sobolev,120,0.5437267999984976,0.6652996922351493,5.215475545038805,3.5604264160215497,2.4179777497261363,0.8661980863394844
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | knng | tikhonov,120,0.1306022869751287,0.20761703019303168,1.5340524923377745,14.62730034557445,2.227552669157205,0.9608932765852938
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | nnk | bgsrp,60,0.0594490121433866,0.1777537232503607,1.3119363002610906,16.064505451407353,2.258174924912196,0.970111337679521
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | nnk | idw,60,0.0602713324530025,0.1750142006672548,1.239617012653693,16.125288013033696,2.249041808043433,0.9682896504230016
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | nnk | sobolev,60,0.5047691927842478,0.6171454546696871,4.8063600442623,4.20421070784039,2.3837451068732567,0.9323578632296696
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | nnk | tikhonov,60,0.0705615115240585,0.1575933330933517,1.138933029720457,17.39241702106612,2.2292501795416726,0.9755669122466248
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | vknng | bgsrp,90,0.0566061898015441,0.1634146309263554,1.1910173958135657,16.63949623125441,2.250044132500717,0.9725343619153554
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | vknng | idw,90,0.0602713324530025,0.1750142006672548,1.239617012653693,16.125288013033696,2.249041808043433,0.9682896504230016
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | vknng | sobolev,90,0.5547502367627516,0.6798326460617811,5.347225693819759,3.3744896176073045,2.400758091621233,0.8423149398393869
physionet_eegmmidb_real,GSP Instantáneo,physionet_eegmmidb_real | vknng | tikhonov,90,0.146671913357114,0.2261837562510456,1.6810767917204552,13.784781174262683,2.216835642556084,0.9538968124150384
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | aew | temporal_laplacian,60,0.0649967285800351,0.1968714089381292,1.3571754138325014,15.23174080854087,2.326375411346276,0.954352438711371
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | aew | trss,60,0.1751069942447993,0.4617062186806338,2.6249531512099504,6.805759171386881,2.4903449628019563,0.8369487567524102
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | aew | tv,60,0.0577339782796073,0.1732084683313903,1.2165605076478476,16.31188766261562,2.2599476016756697,0.9687447163647604
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | epsilon_ball | temporal_laplacian,60,0.0812263991199552,0.2298623152958627,1.599603403986522,13.37362567528448,2.3149938080989987,0.9455812457837686
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | epsilon_ball | trss,60,0.0673050793280326,0.1945140821149991,1.4219334016930698,14.981502431263094,2.2582539181179784,0.958522900263795
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | epsilon_ball | tv,60,0.0854405350708516,0.24071015182075,1.6542010365880182,12.95839915290468,2.321995339444093,0.9417990500647736
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | kalofolias | temporal_laplacian,60,0.1165976937549183,0.3334893294196252,2.169631643279081,10.232337031263748,2.3793746689700783,0.9051907884271811
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | kalofolias | trss,60,0.0918138024663311,0.2617438484396775,1.7091263879913725,12.20353043595516,2.3400260516665434,0.9324230401243856
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | kalofolias | tv,60,0.0854588797792936,0.2407535119034087,1.6544877329089258,12.956575236364763,2.3220046548847915,0.9417805242530916
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | knn__k3 | temporal_laplacian,30,0.0483539012176488,0.149242324959987,1.06611135555112,17.921674427155803,2.2407393113569243,0.9757623677718618
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | knn__k3 | trss,30,0.0467016360580846,0.144266342989803,1.0218175132792042,18.368576014121675,2.2364138176661394,0.9776833306152224
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | knn__k3 | tv,30,0.0687707722360787,0.1953832393477971,1.379380073265703,14.918955059737009,2.2706750251127903,0.9610594755393228
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | knn__k5 | temporal_laplacian,30,0.0495543033902726,0.150007607977789,1.065115552416997,17.74717932869072,2.236102470375992,0.9752252884441924
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | knn__k5 | trss,30,0.0463497817324529,0.141563923082912,1.0073597254834252,18.408915796290938,2.22264199579459,0.977901152693241
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | knn__k5 | tv,30,0.0775546104669873,0.2189704439551233,1.5309803033806204,13.846255526917028,2.302230983414654,0.950943849146722
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | knn__k7 | temporal_laplacian,30,0.0542763435895388,0.1611273426773581,1.1471977594677012,16.924976494452054,2.252014503290392,0.9719669375909826
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | knn__k7 | trss,30,0.0497625645955801,0.1490025196692089,1.064656141114836,17.76058220523986,2.2570144462440447,0.9757664704002093
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | knn__k7 | tv,30,0.0813468522873046,0.2293275315741265,1.5907824715122647,13.406748761801603,2.314985187605649,0.9466695168741026
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | knn__k9 | temporal_laplacian,30,0.0581435660185271,0.1692694684690837,1.2165811487943723,16.375249903106766,2.25922033389074,0.9690235552626744
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | knn__k9 | trss,30,0.0518831483434042,0.1540444272187512,1.1200376541315984,17.39058528381329,2.2457853320929075,0.97384528191867
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | knn__k9 | tv,30,0.0831658319896875,0.2344428480337398,1.6187590598651225,13.21017986264036,2.318673444993204,0.944476141581927
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | knng | temporal_laplacian,120,0.05069871397497665,0.15071142027223325,1.0823727901881273,17.505793436028092,2.240756359282804,0.975574507767173
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | knng | trss,120,0.0468569549561241,0.14422018952104637,1.0214321456709698,18.255249693412825,2.2242230778126393,0.9778067104118595
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | knng | tv,120,0.0781408357887739,0.22076701948774768,1.5450420626308605,13.720143625218924,2.285268635742846,0.952154470059426
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | nnk | temporal_laplacian,60,0.0490225569803286,0.1513323236065065,1.048482133662444,17.801551231726332,2.259593369778954,0.9741257643205264
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | nnk | trss,60,0.0449300129587055,0.1376880805080021,0.991326359290616,18.621198539208915,2.216376503099426,0.979425625145032
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | nnk | tv,60,0.059120813367647,0.1730988075442609,1.2290874827091536,16.201726487646162,2.2536336217176345,0.9695220921486202
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | vknng | temporal_laplacian,90,0.0515327691415591,0.1504405401908991,1.093728721422999,17.3079253756127,2.2389746688078245,0.9755218892746887
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | vknng | trss,90,0.046839128228794,0.1416478240332143,1.0137295902368617,18.168113863728447,2.2306184602344845,0.9781507121396832
physionet_eegmmidb_real,TV/Tiempo,physionet_eegmmidb_real | vknng | tv,90,0.0786788927701616,0.2224225019943389,1.5587184819556488,13.599340908167312,2.303051769358695,0.9513516865895054
